transaction_id,customer_id,timestamp,amount,channel,country,ground_truth_label
TX_5004358412,CUST_1230,2026-07-02 04:37:59,754.69,ACH,US,NORMAL
TX_2953676676,CUST_1491,2026-07-02 04:40:34,457.11,ONLINE_PAYMENT,DE,NORMAL
TX_2730875303,CUST_1279,2026-07-02 04:52:05,979.42,WIRE_TRANSFER,US,NORMAL
TX_8714926942,CUST_1385,2026-07-02 04:55:31,278.86,CASH_DEPOSIT,US,NORMAL
TX_6732306182,CUST_1033,2026-07-02 05:04:04,145.2,ACH,US,NORMAL
TX_7367666321,CUST_1093,2026-07-02 05:20:03,98.73,ACH,US,NORMAL
TX_6700521446,CUST_1206,2026-07-02 05:22:37,172.37,WIRE_TRANSFER,DE,NORMAL
TX_9080621072,CUST_1253,2026-07-02 05:26:43,359.72,ONLINE_PAYMENT,DE,NORMAL
TX_2796717941,CUST_1250,2026-07-02 05:34:58,1640.0,ACH,US,NORMAL
TX_7737658873,CUST_1334,2026-07-02 05:39:02,1261.7,WIRE_TRANSFER,GB,NORMAL
TX_2957579670,CUST_1386,2026-07-02 05:41:24,93.24,ONLINE_PAYMENT,CA,NORMAL
TX_5760130713,CUST_1384,2026-07-02 05:49:46,1536.72,WIRE_TRANSFER,GB,NORMAL
TX_7927950813,CUST_1338,2026-07-02 05:52:37,554.05,WIRE_TRANSFER,US,NORMAL
TX_9687275388,CUST_1089,2026-07-02 05:53:53,119.1,ONLINE_PAYMENT,PA,NORMAL
TX_9716873396,CUST_1131,2026-07-02 06:01:25,106.57,WIRE_TRANSFER,US,NORMAL
TX_2852934216,CUST_1479,2026-07-02 06:10:21,226.33,ONLINE_PAYMENT,GB,NORMAL
TX_3978929005,CUST_1433,2026-07-02 06:11:46,109.37,ONLINE_PAYMENT,US,NORMAL
TX_1195472006,CUST_1203,2026-07-02 06:18:21,573.65,CASH_DEPOSIT,US,NORMAL
TX_9253470372,CUST_1357,2026-07-02 06:28:24,344.8,CASH_DEPOSIT,US,NORMAL
TX_5700393123,CUST_1308,2026-07-02 06:32:54,178.06,ONLINE_PAYMENT,US,NORMAL
TX_2884939143,CUST_1472,2026-07-02 06:35:53,277.45,CASH_DEPOSIT,MX,NORMAL
TX_9675636888,CUST_1277,2026-07-02 06:36:04,1559.52,WIRE_TRANSFER,MX,NORMAL
TX_5573635039,CUST_1290,2026-07-02 06:37:16,140.31,WIRE_TRANSFER,US,NORMAL
TX_2334901018,CUST_1042,2026-07-02 06:57:26,378.93,ONLINE_PAYMENT,US,NORMAL
TX_6390043836,CUST_1227,2026-07-02 07:02:28,106.91,CASH_DEPOSIT,CA,NORMAL
TX_4456193555,CUST_1181,2026-07-02 07:09:39,449.53,WIRE_TRANSFER,MX,NORMAL
TX_4332894265,CUST_1195,2026-07-02 07:17:01,210.91,ONLINE_PAYMENT,US,NORMAL
TX_3142452709,CUST_1394,2026-07-02 07:21:17,168.48,ONLINE_PAYMENT,US,NORMAL
TX_7947883719,CUST_1477,2026-07-02 07:25:13,133.84,WIRE_TRANSFER,US,NORMAL
TX_1964427223,CUST_1180,2026-07-02 07:51:59,14.19,ACH,US,NORMAL
TX_8698043887,CUST_1323,2026-07-02 07:53:44,111.87,CASH_DEPOSIT,US,NORMAL
TX_8586413913,CUST_1308,2026-07-02 08:03:03,14.3,WIRE_TRANSFER,GB,NORMAL
TX_3597724331,CUST_1460,2026-07-02 08:16:52,657.48,WIRE_TRANSFER,MX,NORMAL
TX_4455798713,CUST_1006,2026-07-02 08:22:48,694.69,ACH,US,NORMAL
TX_4106811051,CUST_1201,2026-07-02 08:28:19,165.45,ACH,US,NORMAL
TX_2275272470,CUST_1036,2026-07-02 08:33:40,131.09,ONLINE_PAYMENT,US,NORMAL
TX_3950008807,CUST_1474,2026-07-02 08:36:07,16.45,ONLINE_PAYMENT,GB,NORMAL
TX_2536829594,CUST_1075,2026-07-02 08:43:06,137.18,ACH,US,NORMAL
TX_4101948739,CUST_1214,2026-07-02 09:08:25,564.96,CASH_DEPOSIT,MX,NORMAL
TX_6489511283,CUST_1499,2026-07-02 09:10:02,518.18,ONLINE_PAYMENT,US,NORMAL
TX_3992485680,CUST_1145,2026-07-02 09:12:09,308.12,WIRE_TRANSFER,US,NORMAL
TX_7223659197,CUST_1455,2026-07-02 09:21:23,1163.18,ACH,US,NORMAL
TX_5673919509,CUST_1300,2026-07-02 09:44:59,316.16,ONLINE_PAYMENT,US,NORMAL
TX_8013703658,CUST_1420,2026-07-02 09:46:09,513.22,ONLINE_PAYMENT,US,NORMAL
TX_9514255777,CUST_1131,2026-07-02 09:52:00,880.75,ACH,US,NORMAL
TX_9240423051,CUST_1290,2026-07-02 10:05:15,182.14,WIRE_TRANSFER,US,NORMAL
TX_5515628633,CUST_1339,2026-07-02 10:20:22,70.99,WIRE_TRANSFER,CA,NORMAL
TX_2622055689,CUST_1062,2026-07-02 10:42:03,46.13,CASH_DEPOSIT,DE,NORMAL
TX_8180772669,CUST_1486,2026-07-02 10:48:22,59.82,ACH,US,NORMAL
TX_9246333533,CUST_1078,2026-07-02 10:49:05,243.65,ONLINE_PAYMENT,US,NORMAL
TX_7643177611,CUST_1324,2026-07-02 11:00:20,182.92,ONLINE_PAYMENT,US,NORMAL
TX_2459578621,CUST_1454,2026-07-02 11:27:12,1217.39,ONLINE_PAYMENT,US,NORMAL
TX_1304205279,CUST_1025,2026-07-02 11:28:26,767.92,WIRE_TRANSFER,US,NORMAL
TX_7851714074,CUST_1374,2026-07-02 11:32:53,112.14,ACH,CA,NORMAL
TX_7689653425,CUST_1357,2026-07-02 11:33:48,274.27,CASH_DEPOSIT,US,NORMAL
TX_5583852251,CUST_1164,2026-07-02 12:15:19,136.42,WIRE_TRANSFER,US,NORMAL
TX_2916502228,CUST_1455,2026-07-02 12:53:01,1113.24,CASH_DEPOSIT,PA,NORMAL
TX_5275891045,CUST_1257,2026-07-02 12:55:22,42.24,WIRE_TRANSFER,US,NORMAL
TX_1255640911,CUST_1241,2026-07-02 12:58:38,228.84,WIRE_TRANSFER,CA,NORMAL
TX_4856648111,CUST_1119,2026-07-02 13:02:02,370.28,ONLINE_PAYMENT,MX,NORMAL
TX_5100236063,CUST_1164,2026-07-02 13:07:42,1152.49,ACH,US,NORMAL
TX_4768544804,CUST_1397,2026-07-02 13:11:37,567.5,WIRE_TRANSFER,US,NORMAL
TX_1182084427,CUST_1157,2026-07-02 13:20:43,942.51,WIRE_TRANSFER,CA,NORMAL
TX_4581821730,CUST_1149,2026-07-02 13:25:27,324.71,CASH_DEPOSIT,GB,NORMAL
TX_7004964045,CUST_1209,2026-07-02 13:27:24,1457.78,ACH,US,NORMAL
TX_2227996564,CUST_1208,2026-07-02 13:37:06,587.66,WIRE_TRANSFER,CA,NORMAL
TX_2421785056,CUST_1387,2026-07-02 13:42:36,78.61,ONLINE_PAYMENT,US,NORMAL
TX_3106408413,CUST_1213,2026-07-02 13:46:43,14.18,ACH,US,NORMAL
TX_2664876543,CUST_1065,2026-07-02 13:49:24,205.19,ACH,US,NORMAL
TX_9398857972,CUST_1113,2026-07-02 13:55:23,448.58,ACH,US,NORMAL
TX_1986647743,CUST_1283,2026-07-02 13:56:09,682.54,WIRE_TRANSFER,US,NORMAL
TX_1585370448,CUST_1366,2026-07-02 14:52:19,228.86,CASH_DEPOSIT,GB,NORMAL
TX_3707281860,CUST_1094,2026-07-02 14:57:54,333.06,CASH_DEPOSIT,MX,NORMAL
TX_4972536230,CUST_1240,2026-07-02 15:01:59,240.68,ONLINE_PAYMENT,US,NORMAL
TX_7341260172,CUST_1216,2026-07-02 15:09:19,117.92,ACH,US,NORMAL
TX_8265834251,CUST_1138,2026-07-02 15:42:17,2555.52,WIRE_TRANSFER,DE,NORMAL
TX_3074232200,CUST_1124,2026-07-02 15:47:34,850.92,ACH,CA,NORMAL
TX_2474731513,CUST_1431,2026-07-02 16:12:55,313.65,ACH,GB,NORMAL
TX_3358880404,CUST_1232,2026-07-02 16:19:16,222.59,ACH,US,NORMAL
TX_8317619798,CUST_1002,2026-07-02 16:45:49,666.19,WIRE_TRANSFER,KY,NORMAL
TX_3880327491,CUST_1172,2026-07-02 16:48:49,202.87,ONLINE_PAYMENT,DE,NORMAL
TX_9728518176,CUST_1292,2026-07-02 16:50:35,629.19,ACH,US,NORMAL
TX_9984890483,CUST_1489,2026-07-02 17:07:47,450.53,WIRE_TRANSFER,US,NORMAL
TX_7763780950,CUST_1287,2026-07-02 17:12:29,331.02,ACH,CA,NORMAL
TX_3367704310,CUST_1085,2026-07-02 17:19:29,90.25,WIRE_TRANSFER,CA,NORMAL
TX_2733941624,CUST_1310,2026-07-02 17:21:22,116.16,ONLINE_PAYMENT,US,NORMAL
TX_1627512534,CUST_1312,2026-07-02 17:42:25,136.59,ACH,US,NORMAL
TX_8115778131,CUST_1158,2026-07-02 18:13:34,266.87,ACH,US,NORMAL
TX_4217898231,CUST_1482,2026-07-02 18:16:44,1132.42,ACH,US,NORMAL
TX_5087357728,CUST_1344,2026-07-02 18:18:57,1536.84,CASH_DEPOSIT,US,NORMAL
TX_4740355928,CUST_1092,2026-07-02 18:27:33,143.04,ACH,US,NORMAL
TX_6827758031,CUST_1124,2026-07-02 18:34:15,446.07,ONLINE_PAYMENT,GB,NORMAL
TX_8272725281,CUST_1162,2026-07-02 18:35:45,14.69,ACH,US,NORMAL
TX_7333361741,CUST_1448,2026-07-02 18:44:43,889.87,ONLINE_PAYMENT,US,NORMAL
TX_7215110267,CUST_1424,2026-07-02 18:49:54,1480.26,ONLINE_PAYMENT,DE,NORMAL
TX_6769247261,CUST_1193,2026-07-02 19:00:18,89.92,CASH_DEPOSIT,US,NORMAL
TX_7694500686,CUST_1141,2026-07-02 19:09:22,308.61,ACH,US,NORMAL
TX_1723880927,CUST_1216,2026-07-02 19:19:22,2177.71,ACH,DE,NORMAL
TX_9441870024,CUST_1315,2026-07-02 19:26:10,278.77,ONLINE_PAYMENT,US,NORMAL
TX_5276345770,CUST_1371,2026-07-02 19:27:41,1694.99,WIRE_TRANSFER,US,NORMAL
TX_7057565244,CUST_1130,2026-07-02 19:37:09,592.21,ONLINE_PAYMENT,MX,NORMAL
TX_2769661076,CUST_1491,2026-07-02 20:20:30,805.78,ONLINE_PAYMENT,US,NORMAL
TX_3204996671,CUST_1389,2026-07-02 20:21:21,1086.55,ONLINE_PAYMENT,US,NORMAL
TX_4437569809,CUST_1469,2026-07-02 20:25:07,433.56,ACH,US,NORMAL
TX_2148679234,CUST_1447,2026-07-02 20:32:02,584.89,ONLINE_PAYMENT,US,NORMAL
TX_4799177162,CUST_1353,2026-07-02 20:55:03,716.02,ACH,GB,NORMAL
TX_6388090295,CUST_1299,2026-07-02 21:06:53,624.74,CASH_DEPOSIT,CA,NORMAL
TX_3167397784,CUST_1028,2026-07-02 21:08:24,194.54,CASH_DEPOSIT,US,NORMAL
TX_4907446848,CUST_1300,2026-07-02 21:10:52,65.03,CASH_DEPOSIT,US,NORMAL
TX_4959271680,CUST_1083,2026-07-02 21:11:46,1979.7,CASH_DEPOSIT,MX,NORMAL
TX_4627206450,CUST_1105,2026-07-02 21:14:02,164.61,WIRE_TRANSFER,US,NORMAL
TX_6919368238,CUST_1244,2026-07-02 21:19:16,232.03,ONLINE_PAYMENT,US,NORMAL
TX_7226447920,CUST_1098,2026-07-02 21:19:39,1531.43,ACH,GB,NORMAL
TX_3474471345,CUST_1051,2026-07-02 21:20:28,667.83,ONLINE_PAYMENT,CA,NORMAL
TX_6110943464,CUST_1407,2026-07-02 21:47:22,97.39,ACH,CA,NORMAL
TX_1052988672,CUST_1301,2026-07-02 21:52:04,786.23,ONLINE_PAYMENT,US,NORMAL
TX_2687738937,CUST_1036,2026-07-02 21:57:14,1614.37,ACH,GB,NORMAL
TX_4705310401,CUST_1313,2026-07-02 22:01:02,1273.1,WIRE_TRANSFER,US,NORMAL
TX_3301389619,CUST_1080,2026-07-02 22:03:07,419.51,CASH_DEPOSIT,US,NORMAL
TX_2686458974,CUST_1402,2026-07-02 22:21:43,876.05,WIRE_TRANSFER,US,NORMAL
TX_7595776182,CUST_1241,2026-07-02 22:29:11,169.36,WIRE_TRANSFER,US,NORMAL
TX_2502077414,CUST_1194,2026-07-02 22:32:00,111.9,WIRE_TRANSFER,US,NORMAL
TX_6788175717,CUST_1294,2026-07-02 22:34:36,578.41,CASH_DEPOSIT,CA,NORMAL
TX_4890452920,CUST_1425,2026-07-02 22:42:17,33.88,WIRE_TRANSFER,US,NORMAL
TX_6994241992,CUST_1012,2026-07-02 22:46:26,1577.6,ACH,GB,NORMAL
TX_8054601407,CUST_1100,2026-07-02 23:00:35,1475.34,ACH,DE,NORMAL
TX_6264911145,CUST_1129,2026-07-02 23:23:00,181.7,CASH_DEPOSIT,US,NORMAL
TX_3097302637,CUST_1151,2026-07-02 23:33:24,561.02,CASH_DEPOSIT,US,NORMAL
TX_6754054331,CUST_1188,2026-07-02 23:34:51,728.41,ACH,US,NORMAL
TX_5700774530,CUST_1153,2026-07-02 23:41:21,360.86,WIRE_TRANSFER,DE,NORMAL
TX_4115205266,CUST_1083,2026-07-02 23:51:43,75.76,WIRE_TRANSFER,CA,NORMAL
TX_8354809424,CUST_1471,2026-07-02 23:53:50,330.68,WIRE_TRANSFER,GB,NORMAL
TX_7190663073,CUST_1201,2026-07-02 23:55:22,232.79,CASH_DEPOSIT,US,NORMAL
TX_6313472215,CUST_1091,2026-07-02 23:56:35,436.5,ONLINE_PAYMENT,US,NORMAL
TX_4216940195,CUST_1094,2026-07-03 00:51:33,201.88,CASH_DEPOSIT,US,NORMAL
TX_4523401307,CUST_1021,2026-07-03 01:07:23,765.02,CASH_DEPOSIT,US,NORMAL
TX_8954951305,CUST_1251,2026-07-03 01:36:22,67.46,ONLINE_PAYMENT,GB,NORMAL
TX_1355959916,CUST_1147,2026-07-03 01:41:57,761.73,WIRE_TRANSFER,US,NORMAL
TX_8178361487,CUST_1250,2026-07-03 01:46:11,51.37,WIRE_TRANSFER,CA,NORMAL
TX_1376233267,CUST_1275,2026-07-03 01:58:49,38.03,CASH_DEPOSIT,GB,NORMAL
TX_4675517676,CUST_1052,2026-07-03 02:03:41,884.98,ACH,US,NORMAL
TX_3094407076,CUST_1336,2026-07-03 02:06:35,1013.33,WIRE_TRANSFER,US,NORMAL
TX_6046864799,CUST_1186,2026-07-03 02:18:57,56.39,CASH_DEPOSIT,US,NORMAL
TX_3546681221,CUST_1023,2026-07-03 02:22:04,99.33,CASH_DEPOSIT,CA,NORMAL
TX_7482887706,CUST_1474,2026-07-03 02:24:36,600.32,ACH,KY,NORMAL
TX_4633123805,CUST_1469,2026-07-03 02:26:16,186.09,ACH,US,NORMAL
TX_4343722496,CUST_1311,2026-07-03 02:33:21,35.27,WIRE_TRANSFER,MX,NORMAL
TX_7537130187,CUST_1211,2026-07-03 02:37:21,371.25,ACH,US,NORMAL
TX_9471942713,CUST_1148,2026-07-03 02:39:28,94.48,WIRE_TRANSFER,US,NORMAL
TX_4586784711,CUST_1258,2026-07-03 03:01:53,200.01,ONLINE_PAYMENT,US,NORMAL
TX_9031063171,CUST_1374,2026-07-03 03:09:28,278.72,WIRE_TRANSFER,US,NORMAL
TX_6826450975,CUST_1152,2026-07-03 03:13:49,688.0,ONLINE_PAYMENT,GB,NORMAL
TX_9836173316,CUST_1403,2026-07-03 03:16:38,46.8,ACH,US,NORMAL
TX_1077618551,CUST_1121,2026-07-03 03:19:51,40.54,CASH_DEPOSIT,MX,NORMAL
TX_8517357684,CUST_1247,2026-07-03 03:23:12,329.58,ACH,US,NORMAL
TX_7716067319,CUST_1448,2026-07-03 03:37:07,598.25,ONLINE_PAYMENT,GB,NORMAL
TX_4504358997,CUST_1487,2026-07-03 03:58:14,344.59,ACH,CA,NORMAL
TX_9363309372,CUST_1393,2026-07-03 03:59:46,137.71,WIRE_TRANSFER,US,NORMAL
TX_2963153449,CUST_1367,2026-07-03 04:12:12,225.75,CASH_DEPOSIT,DE,NORMAL
TX_8439518982,CUST_1069,2026-07-03 04:20:40,137.47,WIRE_TRANSFER,US,NORMAL
TX_5409514899,CUST_1191,2026-07-03 04:34:22,599.84,ACH,GB,NORMAL
TX_9392660800,CUST_1034,2026-07-03 04:37:52,11.51,ONLINE_PAYMENT,US,NORMAL
TX_7049001493,CUST_1303,2026-07-03 04:50:40,202.33,CASH_DEPOSIT,MX,NORMAL
TX_1069911135,CUST_1470,2026-07-03 05:03:48,134.87,WIRE_TRANSFER,US,NORMAL
TX_2136726892,CUST_1191,2026-07-03 05:11:34,847.93,CASH_DEPOSIT,US,NORMAL
TX_9611537583,CUST_1075,2026-07-03 05:32:55,453.79,WIRE_TRANSFER,US,NORMAL
TX_1569113257,CUST_1038,2026-07-03 05:36:57,538.2,CASH_DEPOSIT,GB,NORMAL
TX_1680052083,CUST_1065,2026-07-03 05:41:52,500.07,WIRE_TRANSFER,GB,NORMAL
TX_7166466911,CUST_1087,2026-07-03 05:46:25,259.95,ONLINE_PAYMENT,CA,NORMAL
TX_3698343112,CUST_1419,2026-07-03 06:02:17,149.51,ACH,DE,NORMAL
TX_8853079811,CUST_1215,2026-07-03 06:04:10,96.3,ACH,US,NORMAL
TX_6790974226,CUST_1010,2026-07-03 06:06:40,60.96,CASH_DEPOSIT,US,NORMAL
TX_4928116989,CUST_1014,2026-07-03 06:15:45,109.4,WIRE_TRANSFER,CA,NORMAL
TX_3908503113,CUST_1496,2026-07-03 06:18:40,324.98,ACH,US,NORMAL
TX_8192642678,CUST_1372,2026-07-03 06:28:30,431.65,WIRE_TRANSFER,US,NORMAL
TX_8973989997,CUST_1127,2026-07-03 06:32:59,201.03,WIRE_TRANSFER,GB,NORMAL
TX_6549256329,CUST_1478,2026-07-03 06:37:19,1188.79,ONLINE_PAYMENT,US,NORMAL
TX_5269015757,CUST_1462,2026-07-03 06:40:18,350.43,CASH_DEPOSIT,US,NORMAL
TX_5570031972,CUST_1421,2026-07-03 06:54:32,1207.83,WIRE_TRANSFER,US,NORMAL
TX_1196716790,CUST_1411,2026-07-03 07:07:15,511.44,ACH,CA,NORMAL
TX_6910112521,CUST_1254,2026-07-03 07:07:28,2077.99,CASH_DEPOSIT,US,NORMAL
TX_9058972810,CUST_1401,2026-07-03 07:07:40,229.36,ONLINE_PAYMENT,US,NORMAL
TX_2386089888,CUST_1281,2026-07-03 07:10:01,431.64,ONLINE_PAYMENT,US,NORMAL
TX_4413598790,CUST_1464,2026-07-03 08:10:58,247.53,ACH,CA,NORMAL
TX_5828859294,CUST_1021,2026-07-03 08:13:09,940.32,ONLINE_PAYMENT,US,NORMAL
TX_7823421383,CUST_1228,2026-07-03 08:20:48,1284.75,CASH_DEPOSIT,US,NORMAL
TX_7896596272,CUST_1014,2026-07-03 08:29:04,1390.9,WIRE_TRANSFER,US,NORMAL
TX_6488854841,CUST_1452,2026-07-03 08:35:59,174.9,ONLINE_PAYMENT,US,NORMAL
TX_1676604772,CUST_1156,2026-07-03 08:37:34,394.4,ACH,CA,NORMAL
TX_9503787171,CUST_1445,2026-07-03 08:54:50,1000.41,ACH,GB,NORMAL
TX_3716924538,CUST_1404,2026-07-03 09:00:39,265.01,WIRE_TRANSFER,US,NORMAL
TX_6010353502,CUST_1068,2026-07-03 09:13:12,564.25,ACH,US,NORMAL
TX_5588007201,CUST_1111,2026-07-03 09:13:28,649.08,ACH,MX,NORMAL
TX_9298568776,CUST_1069,2026-07-03 09:34:58,155.65,ACH,US,NORMAL
TX_2320160317,CUST_1113,2026-07-03 09:57:32,169.63,WIRE_TRANSFER,GB,NORMAL
TX_5818875650,CUST_1202,2026-07-03 09:59:08,89.96,WIRE_TRANSFER,CA,NORMAL
TX_2221341894,CUST_1402,2026-07-03 10:01:00,663.94,WIRE_TRANSFER,US,NORMAL
TX_5625342041,CUST_1262,2026-07-03 10:01:38,273.5,CASH_DEPOSIT,US,NORMAL
TX_1777838906,CUST_1225,2026-07-03 10:14:51,325.77,ONLINE_PAYMENT,DE,NORMAL
TX_5794928932,CUST_1301,2026-07-03 10:15:39,306.69,WIRE_TRANSFER,DE,NORMAL
TX_2904383663,CUST_1041,2026-07-03 10:16:25,812.89,ONLINE_PAYMENT,US,NORMAL
TX_3461927364,CUST_1426,2026-07-03 10:22:05,371.36,ONLINE_PAYMENT,US,NORMAL
TX_7127904756,CUST_1257,2026-07-03 10:30:55,883.82,ACH,US,NORMAL
TX_6867830047,CUST_1198,2026-07-03 10:44:11,1009.31,WIRE_TRANSFER,US,NORMAL
TX_3412273600,CUST_1468,2026-07-03 10:55:49,16.1,WIRE_TRANSFER,US,NORMAL
TX_7519578899,CUST_1482,2026-07-03 10:58:57,760.62,WIRE_TRANSFER,US,NORMAL
TX_8847888035,CUST_1019,2026-07-03 11:01:44,1388.91,CASH_DEPOSIT,US,NORMAL
TX_2818381356,CUST_1186,2026-07-03 11:17:14,44.66,CASH_DEPOSIT,DE,NORMAL
TX_3118065477,CUST_1350,2026-07-03 11:22:04,1523.09,ONLINE_PAYMENT,CA,NORMAL
TX_9624806504,CUST_1482,2026-07-03 11:32:35,318.4,WIRE_TRANSFER,US,NORMAL
TX_1877118282,CUST_1257,2026-07-03 11:37:12,440.43,ONLINE_PAYMENT,US,NORMAL
TX_8948239995,CUST_1081,2026-07-03 11:56:29,725.24,WIRE_TRANSFER,DE,NORMAL
TX_5647192764,CUST_1154,2026-07-03 11:57:44,725.23,ONLINE_PAYMENT,US,NORMAL
TX_2059077154,CUST_1373,2026-07-03 12:05:41,138.08,CASH_DEPOSIT,CA,NORMAL
TX_3831962147,CUST_1108,2026-07-03 12:12:38,551.07,WIRE_TRANSFER,US,NORMAL
TX_3979360096,CUST_1218,2026-07-03 12:23:45,1148.16,WIRE_TRANSFER,US,NORMAL
TX_6054039371,CUST_1394,2026-07-03 12:36:00,1388.87,WIRE_TRANSFER,US,NORMAL
TX_8274273035,CUST_1495,2026-07-03 12:44:48,624.2,ACH,US,NORMAL
TX_5759272717,CUST_1386,2026-07-03 12:50:46,728.38,WIRE_TRANSFER,US,NORMAL
TX_2104570218,CUST_1253,2026-07-03 12:56:18,54.91,CASH_DEPOSIT,CA,NORMAL
TX_2376463094,CUST_1116,2026-07-03 12:57:55,118.36,WIRE_TRANSFER,US,NORMAL
TX_6014805529,CUST_1351,2026-07-03 13:04:49,1224.18,WIRE_TRANSFER,US,NORMAL
TX_9166381136,CUST_1113,2026-07-03 13:50:14,190.07,WIRE_TRANSFER,US,NORMAL
TX_5864913957,CUST_1246,2026-07-03 13:52:54,682.26,WIRE_TRANSFER,US,NORMAL
TX_9065505125,CUST_1357,2026-07-03 14:02:55,1210.89,ACH,US,NORMAL
TX_7923073359,CUST_1316,2026-07-03 14:03:03,36.28,CASH_DEPOSIT,CA,NORMAL
TX_3095318649,CUST_1259,2026-07-03 14:03:35,374.33,ACH,US,NORMAL
TX_1066970190,CUST_1327,2026-07-03 14:06:12,2789.43,CASH_DEPOSIT,US,NORMAL
TX_6282009986,CUST_1452,2026-07-03 14:12:39,64.59,ACH,US,NORMAL
TX_8995045543,CUST_1376,2026-07-03 14:25:13,444.88,WIRE_TRANSFER,PA,NORMAL
TX_5476181191,CUST_1256,2026-07-03 14:26:09,277.58,WIRE_TRANSFER,CA,NORMAL
TX_1549857034,CUST_1207,2026-07-03 14:26:13,232.38,WIRE_TRANSFER,US,NORMAL
TX_7603119726,CUST_1391,2026-07-03 14:27:12,103.43,WIRE_TRANSFER,US,NORMAL
TX_9940202195,CUST_1037,2026-07-03 14:28:46,219.33,ONLINE_PAYMENT,MX,NORMAL
TX_6230593697,CUST_1145,2026-07-03 14:35:40,454.51,ACH,US,NORMAL
TX_7037126743,CUST_1401,2026-07-03 14:39:30,350.4,WIRE_TRANSFER,US,NORMAL
TX_3774110439,CUST_1495,2026-07-03 14:40:34,778.32,ACH,CA,NORMAL
TX_3691344010,CUST_1193,2026-07-03 14:41:15,99.6,WIRE_TRANSFER,US,NORMAL
TX_1012309827,CUST_1022,2026-07-03 14:48:11,195.36,ACH,US,NORMAL
TX_9667528031,CUST_1015,2026-07-03 14:49:57,1030.87,CASH_DEPOSIT,US,NORMAL
TX_5925717841,CUST_1024,2026-07-03 14:59:02,108.45,ONLINE_PAYMENT,US,NORMAL
TX_2268523764,CUST_1050,2026-07-03 15:03:16,242.75,WIRE_TRANSFER,CA,NORMAL
TX_5488382244,CUST_1205,2026-07-03 15:06:36,633.48,ACH,US,NORMAL
TX_8503648320,CUST_1320,2026-07-03 15:15:45,155.08,CASH_DEPOSIT,GB,NORMAL
TX_9345229399,CUST_1000,2026-07-03 15:17:15,229.44,ACH,US,NORMAL
TX_7729281766,CUST_1329,2026-07-03 15:30:04,12.41,WIRE_TRANSFER,US,NORMAL
TX_2300351065,CUST_1416,2026-07-03 15:43:56,1187.35,ONLINE_PAYMENT,US,NORMAL
TX_8556573246,CUST_1212,2026-07-03 15:49:10,411.53,CASH_DEPOSIT,US,NORMAL
TX_4933545466,CUST_1314,2026-07-03 16:02:11,242.98,ACH,US,NORMAL
TX_5707489159,CUST_1316,2026-07-03 16:57:36,259.75,CASH_DEPOSIT,US,NORMAL
TX_8748665246,CUST_1309,2026-07-03 17:00:00,607.03,WIRE_TRANSFER,US,NORMAL
TX_4118282638,CUST_1238,2026-07-03 17:00:20,198.61,ONLINE_PAYMENT,MX,NORMAL
TX_4169790997,CUST_1117,2026-07-03 17:08:20,176.98,ONLINE_PAYMENT,US,NORMAL
TX_2327660794,CUST_1242,2026-07-03 17:13:31,14.65,WIRE_TRANSFER,US,NORMAL
TX_1824272995,CUST_1438,2026-07-03 17:14:41,79.09,WIRE_TRANSFER,US,NORMAL
TX_3591125930,CUST_1004,2026-07-03 17:23:36,273.14,ACH,US,NORMAL
TX_9212959154,CUST_1187,2026-07-03 17:25:22,1196.89,CASH_DEPOSIT,US,NORMAL
TX_1383539822,CUST_1180,2026-07-03 17:27:31,918.13,ONLINE_PAYMENT,US,NORMAL
TX_7789894969,CUST_1137,2026-07-03 18:05:58,203.76,WIRE_TRANSFER,US,NORMAL
TX_9068129529,CUST_1012,2026-07-03 18:19:25,69.31,ACH,CA,NORMAL
TX_1927486277,CUST_1284,2026-07-03 18:21:09,210.11,ONLINE_PAYMENT,US,NORMAL
TX_2439200321,CUST_1147,2026-07-03 18:54:18,34.34,CASH_DEPOSIT,US,NORMAL
TX_8713643842,CUST_1233,2026-07-03 18:55:00,343.2,CASH_DEPOSIT,CA,NORMAL
TX_9695866130,CUST_1423,2026-07-03 19:01:46,43.3,ACH,CA,NORMAL
TX_8889757029,CUST_1378,2026-07-03 19:09:47,487.97,CASH_DEPOSIT,US,NORMAL
TX_3545004477,CUST_1148,2026-07-03 19:16:43,454.99,CASH_DEPOSIT,US,NORMAL
TX_2972928272,CUST_1056,2026-07-03 19:19:19,140.24,ONLINE_PAYMENT,US,NORMAL
TX_2298447203,CUST_1182,2026-07-03 19:19:37,417.87,ONLINE_PAYMENT,US,NORMAL
TX_9954587710,CUST_1492,2026-07-03 19:21:41,1530.59,ONLINE_PAYMENT,US,NORMAL
TX_1298305388,CUST_1492,2026-07-03 19:29:48,639.7,CASH_DEPOSIT,US,NORMAL
TX_1518849078,CUST_1040,2026-07-03 19:34:50,817.66,ACH,CA,NORMAL
TX_7856658554,CUST_1005,2026-07-03 19:50:33,1117.09,ACH,DE,NORMAL
TX_4655730355,CUST_1026,2026-07-03 20:08:01,194.03,WIRE_TRANSFER,CA,NORMAL
TX_3515395117,CUST_1170,2026-07-03 20:11:44,743.17,CASH_DEPOSIT,CA,NORMAL
TX_8975021081,CUST_1028,2026-07-03 20:12:39,220.87,CASH_DEPOSIT,US,NORMAL
